#Query_org	Reference_assembly	Ref_name	MASH_distance	Estimated_ANI	P-value	Genus	Order	Type_strain
QS--flye_asm_1Dt100g_part2.fa	GCA_022059845	65-9 sp022059845	0.3396	0.6604	0.0000	65-9	Rhizobiales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_947454055	CAIUPE01 sp947454055	0.3396	0.6604	0.0000	CAIUPE01	Rhizobiales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_021776145	JAJFGM01 sp021776145	0.3396	0.6604	0.0000	JAJFGM01	Kiloniellales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_031271265	Frigididesulfovibrio sp031271265	0.3396	0.6604	0.0000	Frigididesulfovibrio	Desulfovibrionales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_017958935	UBA1267 sp017958935	0.3396	0.6604	0.0000	UBA1267	Lachnospirales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_030010215	Oryzicola sp030010215	0.3396	0.6604	0.0000	Oryzicola	Rhizobiales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_024294965	Arthrobacter humi	0.3396	0.6604	0.0000	Arthrobacter	Actinomycetales	True
QS--flye_asm_1Dt100g_part2.fa	GCA_024128875	UBA9382 sp024128875	0.3396	0.6604	0.0000	UBA9382	Acidimicrobiales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_002879645	Halomonas heilongjiangensis	0.3396	0.6604	0.0000	Halomonas	Pseudomonadales	True
QS--flye_asm_1Dt100g_part2.fa	GCA_009379975	Amycolatopsis_C sp009379975	0.3396	0.6604	0.0000	Amycolatopsis_C	Mycobacteriales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_947481575	CANKGV01 sp947481575	0.3396	0.6604	0.0000	CANKGV01	CAIVPW01	False
QS--flye_asm_1Dt100g_part2.fa	GCF_013488225	Sinorhizobium mexicanum	0.3396	0.6604	0.0000	Sinorhizobium	Rhizobiales	True
QS--flye_asm_1Dt100g_part2.fa	GCA_030647195	Peribacter sp030647195	0.3396	0.6604	0.0000	Peribacter	Peribacterales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_002255985	Sphingorhabdus_B sp002255985	0.3396	0.6604	0.0000	Sphingorhabdus_B	Sphingomonadales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_009792355	Vitreimonas silvestris	0.3396	0.6604	0.0000	Vitreimonas	Caulobacterales	True
QS--flye_asm_1Dt100g_part2.fa	GCA_019311115	JAFDDB01 sp019311115	0.3396	0.6604	0.0000	JAFDDB01	SZUA-336	False
QS--flye_asm_1Dt100g_part2.fa	GCF_014193675	Geomonas limicola	0.3396	0.6604	0.0000	Geomonas	Geobacterales	True
QS--flye_asm_1Dt100g_part2.fa	GCA_937874445	BOG-930 sp937874445	0.3396	0.6604	0.0000	BOG-930	Acetobacterales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_021295395	Komagataeibacter sp021295395	0.3396	0.6604	0.0000	Komagataeibacter	Acetobacterales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_943326015	Malikia sp943326015	0.3396	0.6604	0.0000	Malikia	Burkholderiales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_014378555	Casimicrobium sp014378555	0.3396	0.6604	0.0000	Casimicrobium	Burkholderiales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_025960445	Bradyrhizobium sp025960445	0.3396	0.6604	0.0000	Bradyrhizobium	Rhizobiales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_000711725	Roseomonas aerilata	0.3396	0.6604	0.0000	Roseomonas	Acetobacterales	True
QS--flye_asm_1Dt100g_part2.fa	GCA_024235635	Cognatazoarcus sp024235635	0.3396	0.6604	0.0000	Cognatazoarcus	Burkholderiales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_017441705	RUG11797 sp017441705	0.3396	0.6604	0.0000	RUG11797	Oscillospirales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_003217775	Paenibacillus_AB flagellatus	0.3396	0.6604	0.0000	Paenibacillus_AB	Paenibacillales	True
QS--flye_asm_1Dt100g_part2.fa	GCA_902826635	CADEFQ01 sp902826635	0.3396	0.6604	0.0000	CADEFQ01	Steroidobacterales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_013004645	Stenotrophomonas maltophilia_AM	0.3396	0.6604	0.0000	Stenotrophomonas	Xanthomonadales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_021156385	JAJNDL01 sp021156385	0.3396	0.6604	0.0000	JAJNDL01	Pseudomonadales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_029960665	Arthrobacter sp029960665	0.3396	0.6604	0.0000	Arthrobacter	Actinomycetales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_026129185	Promineifilum sp019695075	0.3396	0.6604	0.0000	Promineifilum	Promineifilales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_022340805	41T-STBD-0c-01a sp022340805	0.3396	0.6604	0.0000	41T-STBD-0c-01a	Chromatiales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_009495745	Niveispirillum sp009495745	0.3396	0.6604	0.0000	Niveispirillum	Azospirillales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_000239775	Bradyrhizobium sp000239775	0.3396	0.6604	0.0000	Bradyrhizobium	Rhizobiales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_945897825	CAMDGX01 sp945897825	0.3396	0.6604	0.0000	CAMDGX01	Acetobacterales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_900541175	Collinsella sp900541175	0.3396	0.6604	0.0000	Collinsella	Coriobacteriales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_016107395	Actinacidiphila fildesensis	0.3396	0.6604	0.0000	Actinacidiphila	Streptomycetales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_900546845	UBA1685 sp900546845	0.3396	0.6604	0.0000	UBA1685	Christensenellales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_019635635	Ga0077548 sp019635635	0.3396	0.6604	0.0000	Ga0077548	Rhizobiales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_007833355	Denitratisoma sp007833355	0.3396	0.6604	0.0000	Denitratisoma	Burkholderiales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_024235595	Cognatazoarcus sp024235595	0.3396	0.6604	0.0000	Cognatazoarcus	Burkholderiales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_002842395	Rugosibacter sp002842395	0.3396	0.6604	0.0000	Rugosibacter	Burkholderiales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_005503085	JAPFGP01 sp005503085	0.3396	0.6604	0.0000	JAPFGP01	Burkholderiales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_017876595	Aeromicrobium fastidiosum	0.3396	0.6604	0.0000	Aeromicrobium	Propionibacteriales	True
QS--flye_asm_1Dt100g_part2.fa	GCF_011090165	Duganella aceris	0.3396	0.6604	0.0000	Duganella	Burkholderiales	True
QS--flye_asm_1Dt100g_part2.fa	GCA_910587925	CAG-873 sp910587925	0.3396	0.6604	0.0000	CAG-873	Bacteroidales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_947463885	UBA4615 sp947463885	0.3396	0.6604	0.0000	UBA4615	Burkholderiales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_009773155	UBA2231 sp009773155	0.3396	0.6604	0.0000	UBA2231	Elusimicrobiales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_019247335	UBA10103 sp019247335	0.3396	0.6604	0.0000	UBA10103	UBA9973	False
QS--flye_asm_1Dt100g_part2.fa	GCF_002906165	Roseibium marinum	0.3396	0.6604	0.0000	Roseibium	Rhizobiales	True
QS--flye_asm_1Dt100g_part2.fa	GCA_021849615	13-2-20CM-66-19 sp021849615	0.3396	0.6604	0.0000	13-2-20CM-66-19	Steroidobacterales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_011801145	Nocardia arthritidis_A	0.3396	0.6604	0.0000	Nocardia	Mycobacteriales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_019509685	Mesorhizobium sp019509685	0.3396	0.6604	0.0000	Mesorhizobium	Rhizobiales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_021283305	Pseudonocardia kujensis	0.3396	0.6604	0.0000	Pseudonocardia	Mycobacteriales	True
QS--flye_asm_1Dt100g_part2.fa	GCF_006539545	Nitrobacter winogradskyi_A	0.3396	0.6604	0.0000	Nitrobacter	Rhizobiales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_023430245	Pseudorhodoplanes sp023430245	0.3396	0.6604	0.0000	Pseudorhodoplanes	Rhizobiales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_001984065	Pseudomonas_E sp001984065	0.3396	0.6604	0.0000	Pseudomonas_E	Pseudomonadales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_004343775	Burkholderia sp004343775	0.3396	0.6604	0.0000	Burkholderia	Burkholderiales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_030209575	Leifsonia sp030209575	0.3396	0.6604	0.0000	Leifsonia	Actinomycetales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_018390695	Ancylobacter sonchi	0.3396	0.6604	0.0000	Ancylobacter	Rhizobiales	True
QS--flye_asm_1Dt100g_part2.fa	GCA_026125595	Ga0077523 sp026125595	0.3396	0.6604	0.0000	Ga0077523	Burkholderiales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_030704305	Telluria sp030704305	0.3396	0.6604	0.0000	Telluria	Burkholderiales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_963204725	JAHBWV01 sp963204725	0.3396	0.6604	0.0000	JAHBWV01	Phycisphaerales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_014649995	Streptomyces griseoflavus	0.3396	0.6604	0.0000	Streptomyces	Streptomycetales	True
QS--flye_asm_1Dt100g_part2.fa	GCF_000427785	Telluria alkalitolerans	0.3396	0.6604	0.0000	Telluria	Burkholderiales	True
QS--flye_asm_1Dt100g_part2.fa	GCF_004361815	Paraburkholderia sp004361815	0.3396	0.6604	0.0000	Paraburkholderia	Burkholderiales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_003576805	PR03 sp003576805	0.3396	0.6604	0.0000	PR03	UBA9160	False
QS--flye_asm_1Dt100g_part2.fa	GCA_003695765	J054 sp003695765	0.3396	0.6604	0.0000	J054	GCA-2729495	False
QS--flye_asm_1Dt100g_part2.fa	GCF_013812955	Nannocystis sp013812955	0.3396	0.6604	0.0000	Nannocystis	Nannocystales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_015489095	S009-29 sp015489095	0.3396	0.6604	0.0000	S009-29	Mariprofundales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_017355185	Rathayibacter sp017355185	0.3396	0.6604	0.0000	Rathayibacter	Actinomycetales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_009693865	Rhodopila sp009693865	0.3396	0.6604	0.0000	Rhodopila	Acetobacterales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_001830425	2-02-FULL-58-16 sp001830425	0.3396	0.6604	0.0000	2-02-FULL-58-16	Rhodospirillales_A	False
QS--flye_asm_1Dt100g_part2.fa	GCF_001899075	Devosia_A sp001899075	0.3396	0.6604	0.0000	Devosia_A	Rhizobiales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_009837085	Multivorans sp009837085	0.3396	0.6604	0.0000	Multivorans	Multivoradales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_003219495	AV40 sp003219495	0.3396	0.6604	0.0000	AV40	Chthoniobacterales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_947166705	Aristaeella sp947166705	0.3396	0.6604	0.0000	Aristaeella	Christensenellales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_027532945	Phreatobacter sp027532945	0.3396	0.6604	0.0000	Phreatobacter	Rhizobiales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_021847015	JAJZVW01 sp021847015	0.3396	0.6604	0.0000	JAJZVW01	Rhodospirillales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_002979865	Glutamicibacter sp002979865	0.3396	0.6604	0.0000	Glutamicibacter	Actinomycetales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_015680235	Pseudomonas_E guariconensis_A	0.3396	0.6604	0.0000	Pseudomonas_E	Pseudomonadales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_902459535	Paraburkholderia dioscoreae	0.3396	0.6604	0.0000	Paraburkholderia	Burkholderiales	True
QS--flye_asm_1Dt100g_part2.fa	GCA_943330455	Rhodopila sp943330455	0.3396	0.6604	0.0000	Rhodopila	Acetobacterales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_016862755	Cellulomonas pakistanensis	0.3396	0.6604	0.0000	Cellulomonas	Actinomycetales	True
QS--flye_asm_1Dt100g_part2.fa	GCF_004402405	Cryobacterium levicorallinum	0.3396	0.6604	0.0000	Cryobacterium	Actinomycetales	True
QS--flye_asm_1Dt100g_part2.fa	GCA_016791385	Vitreimonas sp016791385	0.3396	0.6604	0.0000	Vitreimonas	Caulobacterales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_025352345	PBB1 sp025352345	0.3396	0.6604	0.0000	PBB1	Burkholderiales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_000153305	Oceanicola granulosus	0.3396	0.6604	0.0000	Oceanicola	Rhodobacterales	True
QS--flye_asm_1Dt100g_part2.fa	GCA_014879535	JACTMZ01 sp014879535	0.3396	0.6604	0.0000	JACTMZ01	Chthoniobacterales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_003164495	Lustribacter caenicola	0.3396	0.6604	0.0000	Lustribacter	Baltobacterales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_004213025	UBA8309 sp004213025	0.3396	0.6604	0.0000	UBA8309	Puniceispirillales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_024158715	Vreelandella sp024158715	0.3396	0.6604	0.0000	Vreelandella	Pseudomonadales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_021810735	JAJZIF01 sp021810735	0.3396	0.6604	0.0000	JAJZIF01	Terriglobales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_013360825	WSZJ01 sp013360825	0.3396	0.6604	0.0000	WSZJ01	WSZJ01	False
QS--flye_asm_1Dt100g_part2.fa	GCA_019747375	28-YEA-48 sp019747375	0.3396	0.6604	0.0000	28-YEA-48	Rhizobiales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_024753215	Telluria solisilvae	0.3396	0.6604	0.0000	Telluria	Burkholderiales	True
QS--flye_asm_1Dt100g_part2.fa	GCF_007556755	Tepidimonas fonticaldi	0.3396	0.6604	0.0000	Tepidimonas	Burkholderiales	True
QS--flye_asm_1Dt100g_part2.fa	GCF_007556775	Lysobacter_G lycopersici	0.3396	0.6604	0.0000	Lysobacter_G	Xanthomonadales	True
QS--flye_asm_1Dt100g_part2.fa	GCF_014762765	Alcanivorax sp014762765	0.3396	0.6604	0.0000	Alcanivorax	Pseudomonadales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_002366795	UBA3069 sp002366795	0.3396	0.6604	0.0000	UBA3069	Rhodobacterales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_903892675	Pseudolabrys sp903892675	0.3396	0.6604	0.0000	Pseudolabrys	Rhizobiales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_937858875	Zeimonas sp937858875	0.3396	0.6604	0.0000	Zeimonas	Burkholderiales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_016928995	JAFGJS01 sp016928995	0.3396	0.6604	0.0000	JAFGJS01	JAFGJS01	False
QS--flye_asm_1Dt100g_part2.fa	GCA_009843625	BD2-11 sp009843625	0.3396	0.6604	0.0000	BD2-11	Longimicrobiales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_004210805	Acidovorax sp004210805	0.3396	0.6604	0.0000	Acidovorax	Burkholderiales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_000069785	Cupriavidus taiwanensis	0.3396	0.6604	0.0000	Cupriavidus	Burkholderiales	True
QS--flye_asm_1Dt100g_part2.fa	GCF_007989625	Bisbaumannia pacifica	0.3396	0.6604	0.0000	Bisbaumannia	Pseudomonadales	True
QS--flye_asm_1Dt100g_part2.fa	GCF_002001165	Rhodanobacter sp002001165	0.3396	0.6604	0.0000	Rhodanobacter	Xanthomonadales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_018499875	Kineosporia corallincola	0.3396	0.6604	0.0000	Kineosporia	Actinomycetales	True
QS--flye_asm_1Dt100g_part2.fa	GCA_027067385	JAMOVV01 sp027067385	0.3396	0.6604	0.0000	JAMOVV01	Desulfarculales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_903864575	CADCWF01 sp903864575	0.3396	0.6604	0.0000	CADCWF01	Thermomicrobiales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_012103375	WLWX01 sp012103375	0.3396	0.6604	0.0000	WLWX01	Rhodobacterales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_017428085	RUG806 sp017428085	0.3396	0.6604	0.0000	RUG806	Oscillospirales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_900543615	Collinsella sp900543615	0.3396	0.6604	0.0000	Collinsella	Coriobacteriales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_000016325	Lelliottia sp000016325	0.3396	0.6604	0.0000	Lelliottia	Enterobacterales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_024743195	Marivibrio sp024743195	0.3396	0.6604	0.0000	Marivibrio	UBA8366	False
QS--flye_asm_1Dt100g_part2.fa	GCF_014489635	Streptomyces roseirectus	0.3396	0.6604	0.0000	Streptomyces	Streptomycetales	True
QS--flye_asm_1Dt100g_part2.fa	GCA_025963425	Modestobacter sp025963425	0.3396	0.6604	0.0000	Modestobacter	Mycobacteriales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_023667315	Pullibacteroides sp023667315	0.3396	0.6604	0.0000	Pullibacteroides	Bacteroidales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_000819565	Celeribacter indicus	0.3396	0.6604	0.0000	Celeribacter	Rhodobacterales	True
QS--flye_asm_1Dt100g_part2.fa	GCF_004363655	Tahibacter aquaticus	0.3396	0.6604	0.0000	Tahibacter	Xanthomonadales	True
QS--flye_asm_1Dt100g_part2.fa	GCA_016195095	JACQAE01 sp016195095	0.3396	0.6604	0.0000	JACQAE01	Rhizobiales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_019243075	Bradyrhizobium sp019243075	0.3396	0.6604	0.0000	Bradyrhizobium	Rhizobiales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_021811945	BOG-931 sp021811945	0.3396	0.6604	0.0000	BOG-931	Rhizobiales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_003732665	Pseudomonas_E frederiksbergensis_G	0.3396	0.6604	0.0000	Pseudomonas_E	Pseudomonadales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_019602855	Cupriavidus pinatubonensis	0.3396	0.6604	0.0000	Cupriavidus	Burkholderiales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_002472405	F23-B02 sp002472405	0.3396	0.6604	0.0000	F23-B02	Oscillospirales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_027489375	Gemmobacter_B sp027489375	0.3396	0.6604	0.0000	Gemmobacter_B	Rhodobacterales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_003008515	Phreatobacter cathodiphilus	0.3396	0.6604	0.0000	Phreatobacter	Rhizobiales	True
QS--flye_asm_1Dt100g_part2.fa	GCA_028292765	Telluria sp028292765	0.3396	0.6604	0.0000	Telluria	Burkholderiales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_002698425	Oricola sp002698425	0.3396	0.6604	0.0000	Oricola	Rhizobiales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_023422485	Methylobacterium sp023422485	0.3396	0.6604	0.0000	Methylobacterium	Rhizobiales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_001425685	Telluria sp001425685	0.3396	0.6604	0.0000	Telluria	Burkholderiales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_025350085	Humidesulfovibrio sp025350085	0.3396	0.6604	0.0000	Humidesulfovibrio	Desulfovibrionales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_027489355	Tabrizicola sp027489355	0.3396	0.6604	0.0000	Tabrizicola	Rhodobacterales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_003207795	Komagataeibacter nataicola	0.3396	0.6604	0.0000	Komagataeibacter	Acetobacterales	True
QS--flye_asm_1Dt100g_part2.fa	GCA_934654815	Ellagibacter sp934654815	0.3396	0.6604	0.0000	Ellagibacter	Coriobacteriales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_022448905	Shimia sp022448905	0.3396	0.6604	0.0000	Shimia	Rhodobacterales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_030551255	Streptomyces sp003851625	0.3396	0.6604	0.0000	Streptomyces	Streptomycetales	True
QS--flye_asm_1Dt100g_part2.fa	GCA_016709875	JADJLZ01 sp016709875	0.3396	0.6604	0.0000	JADJLZ01	UBA1135	False
QS--flye_asm_1Dt100g_part2.fa	GCF_013364355	Stenotrophomonas sp013364355	0.3396	0.6604	0.0000	Stenotrophomonas	Xanthomonadales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_012960415	Henriciella sp012960415	0.3396	0.6604	0.0000	Henriciella	Caulobacterales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_006517435	Schumannella sp006517435	0.3396	0.6604	0.0000	Schumannella	Actinomycetales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_902782805	RUG612 sp902782805	0.3396	0.6604	0.0000	RUG612	Oscillospirales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_958413895	Collinsella sp958413895	0.3396	0.6604	0.0000	Collinsella	Coriobacteriales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_905215835	Collinsella sp905215835	0.3396	0.6604	0.0000	Collinsella	Coriobacteriales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_017861215	VEOV01 sp017861215	0.3396	0.6604	0.0000	VEOV01	Geobacterales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_019802345	Methylosinus sp019802345	0.3396	0.6604	0.0000	Methylosinus	Rhizobiales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_004323595	Sulfuricystis thermophila	0.3396	0.6604	0.0000	Sulfuricystis	Burkholderiales	True
QS--flye_asm_1Dt100g_part2.fa	GCA_027307095	VBCG01 sp027307095	0.3396	0.6604	0.0000	VBCG01	Burkholderiales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_019359745	Cyanobium saxicola	0.3396	0.6604	0.0000	Cyanobium	PCC-6307	False
QS--flye_asm_1Dt100g_part2.fa	GCA_003242355	PMG-095 sp003242355	0.3396	0.6604	0.0000	PMG-095	Polyangiales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_001641635	Bradyrhizobium centrolobii	0.3396	0.6604	0.0000	Bradyrhizobium	Rhizobiales	True
QS--flye_asm_1Dt100g_part2.fa	GCF_003575965	Pseudooceanicola sediminis	0.3396	0.6604	0.0000	Pseudooceanicola	Rhodobacterales	True
QS--flye_asm_1Dt100g_part2.fa	GCA_013694595	JACCTI01 sp013694595	0.3396	0.6604	0.0000	JACCTI01	Chthoniobacterales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_003814875	Streptomyces sp003814875	0.3396	0.6604	0.0000	Streptomyces	Streptomycetales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_017347085	Nesterenkonia sp017347085	0.3396	0.6604	0.0000	Nesterenkonia	Actinomycetales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_000152825	Parvularcula bermudensis	0.3396	0.6604	0.0000	Parvularcula	Caulobacterales	True
QS--flye_asm_1Dt100g_part2.fa	GCA_021325365	JAJPHF01 sp021325365	0.3396	0.6604	0.0000	JAJPHF01	UBA6077	False
QS--flye_asm_1Dt100g_part2.fa	GCF_000373585	Streptomyces sp000373585	0.3396	0.6604	0.0000	Streptomyces	Streptomycetales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_001691415	Pararhodobacter sp001691415	0.3396	0.6604	0.0000	Pararhodobacter	Rhodobacterales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_016888335	Marihabitans endophyticum	0.3396	0.6604	0.0000	Marihabitans	Actinomycetales	True
QS--flye_asm_1Dt100g_part2.fa	GCA_023253615	Arctic95D-9 sp023253615	0.3396	0.6604	0.0000	Arctic95D-9	Verrucomicrobiales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_946482115	Hydrogenophaga sp946482115	0.3396	0.6604	0.0000	Hydrogenophaga	Burkholderiales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_000820225	Aeromonas veronii	0.3396	0.6604	0.0000	Aeromonas	Enterobacterales	True
QS--flye_asm_1Dt100g_part2.fa	GCA_928722055	Collinsella sp928722055	0.3396	0.6604	0.0000	Collinsella	Coriobacteriales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_017448545	UBA3792 sp017448545	0.3396	0.6604	0.0000	UBA3792	Christensenellales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_017463245	UBA11524 sp017463245	0.3396	0.6604	0.0000	UBA11524	Christensenellales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_002251695	Ralstonia solanacearum	0.3396	0.6604	0.0000	Ralstonia	Burkholderiales	True
QS--flye_asm_1Dt100g_part2.fa	GCA_019459325	Thiobacillus sp019459325	0.3396	0.6604	0.0000	Thiobacillus	Burkholderiales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_023432565	Cellulomonas sp023432565	0.3396	0.6604	0.0000	Cellulomonas	Actinomycetales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_958295975	UBA2991 sp958295975	0.3396	0.6604	0.0000	UBA2991	Tepidiformales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_900762355	Collinsella sp900762355	0.3396	0.6604	0.0000	Collinsella	Coriobacteriales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_011602485	Bradyrhizobium sp011602485	0.3396	0.6604	0.0000	Bradyrhizobium	Rhizobiales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_000382345	Telluria niastensis	0.3396	0.6604	0.0000	Telluria	Burkholderiales	True
QS--flye_asm_1Dt100g_part2.fa	GCA_010645215	Burkholderia multivorans_A	0.3396	0.6604	0.0000	Burkholderia	Burkholderiales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_938004235	28-57-27 sp938004235	0.3396	0.6604	0.0000	28-57-27	Halothiobacillales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_014652095	Lysobacter bugurensis	0.3396	0.6604	0.0000	Lysobacter	Xanthomonadales	True
QS--flye_asm_1Dt100g_part2.fa	GCA_900543645	Collinsella sp900543645	0.3396	0.6604	0.0000	Collinsella	Coriobacteriales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_023390155	Leifsonia sp023390155	0.3396	0.6604	0.0000	Leifsonia	Actinomycetales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_903847525	PALSA-911 sp903847525	0.3396	0.6604	0.0000	PALSA-911	Acetobacterales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_000719705	Kitasatospora sp000719705	0.3396	0.6604	0.0000	Kitasatospora	Streptomycetales	False
QS--flye_asm_1Dt100g_part2.fa	GCA_900544995	Collinsella sp900544995	0.3396	0.6604	0.0000	Collinsella	Coriobacteriales	False
QS--flye_asm_1Dt100g_part2.fa	GCF_900625105	Agathobaculum sp900625105	0.3396	0.6604	0.0000	Agathobaculum	Oscillospirales	False
